image_name,fen,view
game4_frame_038924_white_middle.png,5kN1/R7/4K3/5P2/8/8/8/8,white pieces closer to the camera
game4_frame_039008_black_middle.png,6k1/R7/5K2/5P2/8/8/8/8,black pieces closer to the camera
game4_frame_039008_white_middle.png,6k1/R7/5K2/5P2/8/8/8/8,white pieces closer to the camera
game5_frame_000044_black_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,black pieces closer to the camera
game5_frame_000044_white_middle.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game5_frame_000528_black_middle.png,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,black pieces closer to the camera
game5_frame_000528_white_middle.png,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game5_frame_000548_black_middle.png,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR,black pieces closer to the camera
game5_frame_000548_white_middle.png,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game5_frame_000584_black_middle.png,rnbqkb1r/pppppppp/5n2/6B1/3P4/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_000584_white_middle.png,rnbqkb1r/pppppppp/5n2/6B1/3P4/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_000664_black_middle.png,rnbqkb1r/pp1ppppp/5n2/2p3B1/3P4/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_000664_white_middle.png,rnbqkb1r/pp1ppppp/5n2/2p3B1/3P4/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_000724_black_middle.png,rnbqkb1r/pp1ppppp/5B2/2p5/3P4/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_000724_white_middle.png,rnbqkb1r/pp1ppppp/5B2/2p5/3P4/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_000752_black_middle.png,rnbqkb1r/pp1p1ppp/5p2/2p5/3P4/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_000752_white_middle.png,rnbqkb1r/pp1p1ppp/5p2/2p5/3P4/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_001240_black_middle.png,rnbqkb1r/pp1p1ppp/5p2/2pP4/8/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_001240_white_middle.png,rnbqkb1r/pp1p1ppp/5p2/2pP4/8/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_001332_black_middle.png,rnbqkb1r/pp1p1p1p/5pp1/2pP4/8/8/PPP1PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_001332_white_middle.png,rnbqkb1r/pp1p1p1p/5pp1/2pP4/8/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_001372_black_middle.png,rnbqkb1r/pp1p1p1p/5pp1/2pP4/2P5/8/PP2PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_001372_white_middle.png,rnbqkb1r/pp1p1p1p/5pp1/2pP4/2P5/8/PP2PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_001412_black_middle.png,rnbqk2r/pp1p1pbp/5pp1/2pP4/2P5/8/PP2PPPP/RN1QKBNR,black pieces closer to the camera
game5_frame_001412_white_middle.png,rnbqk2r/pp1p1pbp/5pp1/2pP4/2P5/8/PP2PPPP/RN1QKBNR,white pieces closer to the camera
game5_frame_001444_black_middle.png,rnbqk2r/pp1p1pbp/5pp1/2pP4/2P5/2N5/PP2PPPP/R2QKBNR,black pieces closer to the camera
game5_frame_001444_white_middle.png,rnbqk2r/pp1p1pbp/5pp1/2pP4/2P5/2N5/PP2PPPP/R2QKBNR,white pieces closer to the camera
game5_frame_001656_black_middle.png,rnbq1rk1/pp1p1pbp/5pp1/2pP4/2P5/2N5/PP2PPPP/R2QKBNR,black pieces closer to the camera
game5_frame_001656_white_middle.png,rnbq1rk1/pp1p1pbp/5pp1/2pP4/2P5/2N5/PP2PPPP/R2QKBNR,white pieces closer to the camera
game5_frame_001840_black_middle.png,rnbq1rk1/pp1p1pbp/5pp1/2pP4/2P5/2N1P3/PP3PPP/R2QKBNR,black pieces closer to the camera
game5_frame_001840_white_middle.png,rnbq1rk1/pp1p1pbp/5pp1/2pP4/2P5/2N1P3/PP3PPP/R2QKBNR,white pieces closer to the camera
game5_frame_001908_black_middle.png,rnbq1rk1/pp1p1pbp/6p1/2pP1p2/2P5/2N1P3/PP3PPP/R2QKBNR,black pieces closer to the camera
game5_frame_001908_white_middle.png,rnbq1rk1/pp1p1pbp/6p1/2pP1p2/2P5/2N1P3/PP3PPP/R2QKBNR,white pieces closer to the camera
game5_frame_002360_black_middle.png,rnbq1rk1/pp1p1pbp/6p1/2pP1p2/2P5/2N1P1P1/PP3P1P/R2QKBNR,black pieces closer to the camera
game5_frame_002360_white_middle.png,rnbq1rk1/pp1p1pbp/6p1/2pP1p2/2P5/2N1P1P1/PP3P1P/R2QKBNR,white pieces closer to the camera
game5_frame_002472_black_middle.png,rnbq1rk1/pp3pbp/3p2p1/2pP1p2/2P5/2N1P1P1/PP3P1P/R2QKBNR,black pieces closer to the camera
game5_frame_002472_white_middle.png,rnbq1rk1/pp3pbp/3p2p1/2pP1p2/2P5/2N1P1P1/PP3P1P/R2QKBNR,white pieces closer to the camera
game5_frame_002516_black_middle.png,rnbq1rk1/pp3pbp/3p2p1/2pP1p2/2P5/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_002516_white_middle.png,rnbq1rk1/pp3pbp/3p2p1/2pP1p2/2P5/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_002552_black_middle.png,rnbq1rk1/p4pbp/3p2p1/1ppP1p2/2P5/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_002552_white_middle.png,rnbq1rk1/p4pbp/3p2p1/1ppP1p2/2P5/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_002852_black_middle.png,rnbq1rk1/p4pbp/3p2p1/1PpP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_002852_white_middle.png,rnbq1rk1/p4pbp/3p2p1/1PpP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_002880_black_middle.png,rnbq1rk1/5pbp/p2p2p1/1PpP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_002880_white_middle.png,rnbq1rk1/5pbp/p2p2p1/1PpP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_002924_black_middle.png,rnbq1rk1/5pbp/P2p2p1/2pP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_002924_white_middle.png,rnbq1rk1/5pbp/P2p2p1/2pP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_003100_black_middle.png,rn1q1rk1/5pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,black pieces closer to the camera
game5_frame_003100_white_middle.png,rn1q1rk1/5pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP3PBP/R2QK1NR,white pieces closer to the camera
game5_frame_003140_black_middle.png,rn1q1rk1/5pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2QK2R,black pieces closer to the camera
game5_frame_003140_white_middle.png,rn1q1rk1/5pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2QK2R,white pieces closer to the camera
game5_frame_003264_black_middle.png,r2q1rk1/3n1pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2QK2R,black pieces closer to the camera
game5_frame_003264_white_middle.png,r2q1rk1/3n1pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2QK2R,white pieces closer to the camera
game5_frame_003720_black_middle.png,r2q1rk1/3n1pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2Q1RK1,black pieces closer to the camera
game5_frame_003720_white_middle.png,r2q1rk1/3n1pbp/b2p2p1/2pP1p2/8/2N1P1P1/PP2NPBP/R2Q1RK1,white pieces closer to the camera
game5_frame_003788_black_middle.png,r2q1rk1/5pbp/b2p2p1/2pPnp2/8/2N1P1P1/PP2NPBP/R2Q1RK1,black pieces closer to the camera
game5_frame_003788_white_middle.png,r2q1rk1/5pbp/b2p2p1/2pPnp2/8/2N1P1P1/PP2NPBP/R2Q1RK1,white pieces closer to the camera
game5_frame_004168_black_middle.png,r2q1rk1/5pbp/b2p2p1/2pPnp2/8/2N1P1P1/PPQ1NPBP/R4RK1,black pieces closer to the camera
game5_frame_004168_white_middle.png,r2q1rk1/5pbp/b2p2p1/2pPnp2/8/2N1P1P1/PPQ1NPBP/R4RK1,white pieces closer to the camera
game5_frame_004264_black_middle.png,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R4RK1,black pieces closer to the camera
game5_frame_004264_white_middle.png,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R4RK1,white pieces closer to the camera
game5_frame_004604_black_middle.png,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R2R2K1,black pieces closer to the camera
game5_frame_004604_white_middle.png,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R2R2K1,white pieces closer to the camera
game5_frame_004752_black_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/R2R2K1,black pieces closer to the camera
game5_frame_004752_white_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/R2R2K1,white pieces closer to the camera
game5_frame_005160_black_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/2RR2K1,black pieces closer to the camera
game5_frame_005160_white_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/2RR2K1,white pieces closer to the camera
game5_frame_005560_black_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PnQ1NPBP/2RR2K1,black pieces closer to the camera
game5_frame_005560_white_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PnQ1NPBP/2RR2K1,white pieces closer to the camera
game5_frame_005792_black_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PQ2NPBP/2RR2K1,black pieces closer to the camera
game5_frame_005792_white_middle.png,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PQ2NPBP/2RR2K1,white pieces closer to the camera
game5_frame_005828_black_middle.png,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/PQ2bPBP/2RR2K1,black pieces closer to the camera
game5_frame_005828_white_middle.png,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/PQ2bPBP/2RR2K1,white pieces closer to the camera
game5_frame_006280_black_middle.png,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/P3QPBP/2RR2K1,black pieces closer to the camera
game5_frame_006280_white_middle.png,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/P3QPBP/2RR2K1,white pieces closer to the camera
game5_frame_006320_black_middle.png,r4rk1/5p1p/3p2p1/q1pP1p2/8/2b1P1P1/P3QPBP/2RR2K1,black pieces closer to the camera
game5_frame_006320_white_middle.png,r4rk1/5p1p/3p2p1/q1pP1p2/8/2b1P1P1/P3QPBP/2RR2K1,white pieces closer to the camera
game5_frame_006640_black_middle.png,r4rk1/5p1p/3p2p1/q1pP1p2/7P/2b1P1P1/P3QPB1/2RR2K1,black pieces closer to the camera
game5_frame_006640_white_middle.png,r4rk1/5p1p/3p2p1/q1pP1p2/7P/2b1P1P1/P3QPB1/2RR2K1,white pieces closer to the camera
game5_frame_006956_black_middle.png,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P3QPB1/2RR2K1,black pieces closer to the camera
game5_frame_006956_white_middle.png,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P3QPB1/2RR2K1,white pieces closer to the camera
game5_frame_007196_black_middle.png,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1,black pieces closer to the camera
game5_frame_007196_white_middle.png,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1,white pieces closer to the camera
game5_frame_007236_black_middle.png,rr4k1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1,black pieces closer to the camera
game5_frame_007236_white_middle.png,rr4k1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1,white pieces closer to the camera
game5_frame_007436_black_middle.png,rr4k1/5p1p/3p2p1/q1pPbp1P/8/4P1P1/P1R1QPB1/3R2K1,black pieces closer to the camera
game5_frame_007436_white_middle.png,rr4k1/5p1p/3p2p1/q1pPbp1P/8/4P1P1/P1R1QPB1/3R2K1,white pieces closer to the camera
game5_frame_007544_black_middle.png,rr4k1/5p1p/q2p2p1/2pPbp1P/8/4P1P1/P1R1QPB1/3R2K1,black pieces closer to the camera
game5_frame_007544_white_middle.png,rr4k1/5p1p/q2p2p1/2pPbp1P/8/4P1P1/P1R1QPB1/3R2K1,white pieces closer to the camera
game5_frame_008620_black_middle.png,1r4k1/5p1p/r2p2p1/2pPbp1P/8/4P1P1/P1R2PB1/3R2K1,black pieces closer to the camera
game5_frame_008620_white_middle.png,1r4k1/5p1p/r2p2p1/2pPbp1P/8/4P1P1/P1R2PB1/3R2K1,white pieces closer to the camera
game5_frame_008652_black_middle.png,1r4k1/5p1p/r2p2P1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1,black pieces closer to the camera
game5_frame_008652_white_middle.png,1r4k1/5p1p/r2p2P1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1,white pieces closer to the camera
game5_frame_009020_black_middle.png,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1,black pieces closer to the camera
game5_frame_009020_white_middle.png,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1,white pieces closer to the camera
game5_frame_009308_black_middle.png,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2P2/3R1BK1,black pieces closer to the camera
game5_frame_009308_white_middle.png,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2P2/3R1BK1,white pieces closer to the camera
game5_frame_009332_black_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/r3P1P1/P1R2P2/3R1BK1,black pieces closer to the camera
game5_frame_009332_white_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/r3P1P1/P1R2P2/3R1BK1,white pieces closer to the camera
game5_frame_009500_black_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/r2RP1P1/P1R2P2/5BK1,black pieces closer to the camera
game5_frame_009500_white_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/r2RP1P1/P1R2P2/5BK1,white pieces closer to the camera
game5_frame_011108_black_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/3rP1P1/P1R2P2/5BK1,black pieces closer to the camera
game5_frame_011108_white_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/3rP1P1/P1R2P2/5BK1,white pieces closer to the camera
game5_frame_011152_black_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1,black pieces closer to the camera
game5_frame_011152_white_middle.png,1r4k1/7p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1,white pieces closer to the camera
game5_frame_011364_black_middle.png,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1,black pieces closer to the camera
game5_frame_011364_white_middle.png,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1,white pieces closer to the camera
game5_frame_011488_black_middle.png,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/8,black pieces closer to the camera
game5_frame_011488_white_middle.png,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/8,white pieces closer to the camera
game5_frame_011884_black_middle.png,8/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/1r6,black pieces closer to the camera
game5_frame_011884_white_middle.png,8/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/1r6,white pieces closer to the camera
game5_frame_013728_black_middle.png,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/1r6,black pieces closer to the camera
game5_frame_013728_white_middle.png,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/1r6,white pieces closer to the camera
game5_frame_014008_black_middle.png,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/r7,black pieces closer to the camera
game5_frame_014008_white_middle.png,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/r7,white pieces closer to the camera
game5_frame_014124_black_middle.png,8/5k1p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7,black pieces closer to the camera
game5_frame_014124_white_middle.png,8/5k1p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7,white pieces closer to the camera
game5_frame_014148_black_middle.png,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7,black pieces closer to the camera
game5_frame_014148_white_middle.png,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7,white pieces closer to the camera
game5_frame_014872_black_middle.png,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7,black pieces closer to the camera
game5_frame_014872_white_middle.png,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7,white pieces closer to the camera
game5_frame_014972_black_middle.png,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7,black pieces closer to the camera
game5_frame_014972_white_middle.png,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7,white pieces closer to the camera
game5_frame_015364_black_middle.png,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7,black pieces closer to the camera
game5_frame_015364_white_middle.png,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7,white pieces closer to the camera
game5_frame_017528_black_middle.png,8/2k4p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7,black pieces closer to the camera
game5_frame_017528_white_middle.png,8/2k4p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7,white pieces closer to the camera
game5_frame_018124_black_middle.png,8/2k4p/3p2p1/1BpPbp2/P4P2/4P1P1/4R1K1/r7,black pieces closer to the camera
game5_frame_018124_white_middle.png,8/2k4p/3p2p1/1BpPbp2/P4P2/4P1P1/4R1K1/r7,white pieces closer to the camera
game5_frame_018568_black_middle.png,8/2k4p/3p2p1/1BpP1p2/P4P2/2b1P1P1/4R1K1/r7,black pieces closer to the camera
game5_frame_018568_white_middle.png,8/2k4p/3p2p1/1BpP1p2/P4P2/2b1P1P1/4R1K1/r7,white pieces closer to the camera
game5_frame_018764_black_middle.png,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/r7,black pieces closer to the camera
game5_frame_018764_white_middle.png,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/r7,white pieces closer to the camera
game5_frame_018928_black_middle.png,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/3r4,black pieces closer to the camera
game5_frame_018928_white_middle.png,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/3r4,white pieces closer to the camera
game5_frame_020172_black_middle.png,8/2k4p/3p2p1/1BpPPp2/P4P2/2b3P1/4R1K1/3r4,black pieces closer to the camera
game5_frame_020172_white_middle.png,8/2k4p/3p2p1/1BpPPp2/P4P2/2b3P1/4R1K1/3r4,white pieces closer to the camera
game5_frame_024528_black_middle.png,8/2k4p/6p1/1BpPpp2/P4P2/2b3P1/4R1K1/3r4,black pieces closer to the camera
game5_frame_024528_white_middle.png,8/2k4p/6p1/1BpPpp2/P4P2/2b3P1/4R1K1/3r4,white pieces closer to the camera
game5_frame_024560_black_middle.png,8/2k4p/6p1/1BpPPp2/P7/2b3P1/4R1K1/3r4,black pieces closer to the camera
game5_frame_024560_white_middle.png,8/2k4p/6p1/1BpPPp2/P7/2b3P1/4R1K1/3r4,white pieces closer to the camera
game5_frame_024600_black_middle.png,8/2k4p/6p1/1BprPp2/P7/2b3P1/4R1K1/8,black pieces closer to the camera
game5_frame_024600_white_middle.png,8/2k4p/6p1/1BprPp2/P7/2b3P1/4R1K1/8,white pieces closer to the camera
game5_frame_024684_black_middle.png,8/2k4p/4P1p1/1Bpr1p2/P7/2b3P1/4R1K1/8,black pieces closer to the camera
game5_frame_024684_white_middle.png,8/2k4p/4P1p1/1Bpr1p2/P7/2b3P1/4R1K1/8,white pieces closer to the camera
game5_frame_024756_black_middle.png,8/2k1P2p/5bp1/1Bpr1p2/P7/6P1/4R1K1/8,black pieces closer to the camera
game5_frame_024756_white_middle.png,8/2k1P2p/5bp1/1Bpr1p2/P7/6P1/4R1K1/8,white pieces closer to the camera
game5_frame_024772_black_middle.png,8/2k1b2p/6p1/1Bpr1p2/P7/6P1/4R1K1/8,black pieces closer to the camera
game5_frame_024772_white_middle.png,8/2k1b2p/6p1/1Bpr1p2/P7/6P1/4R1K1/8,white pieces closer to the camera
game5_frame_024812_black_middle.png,8/4R2p/1k4p1/1Bpr1p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_024812_white_middle.png,8/4R2p/1k4p1/1Bpr1p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_025004_black_middle.png,8/7R/1k4p1/1Bpr1p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_025004_white_middle.png,8/7R/1k4p1/1Bpr1p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_025024_black_middle.png,8/7R/6p1/kBpr1p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_025024_white_middle.png,8/7R/6p1/kBpr1p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_025284_black_middle.png,8/6R1/6p1/kBpr1p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_025284_white_middle.png,8/6R1/6p1/kBpr1p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_025744_black_middle.png,8/6R1/3r2p1/kBp2p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_025744_white_middle.png,8/6R1/3r2p1/kBp2p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_027140_black_middle.png,4B3/6R1/3r2p1/k1p2p2/P7/6P1/6K1/8,black pieces closer to the camera
game5_frame_027140_white_middle.png,4B3/6R1/3r2p1/k1p2p2/P7/6P1/6K1/8,white pieces closer to the camera
game5_frame_027424_black_middle.png,8/2k4p/4Pbp1/1Bpr1p2/P7/6P1/4R1K1/8,black pieces closer to the camera
game5_frame_027424_white_middle.png,8/2k4p/4Pbp1/1Bpr1p2/P7/6P1/4R1K1/8,white pieces closer to the camera
game5_frame_028056_black_middle.png,4B3/6R1/3r2p1/k4p2/P1p5/6P1/6K1/8,black pieces closer to the camera
game5_frame_028056_white_middle.png,4B3/6R1/3r2p1/k4p2/P1p5/6P1/6K1/8,white pieces closer to the camera
game5_frame_028228_black_middle.png,8/6R1/3r2B1/k4p2/P1p5/6P1/6K1/8,black pieces closer to the camera
game5_frame_028228_white_middle.png,8/6R1/3r2B1/k4p2/P1p5/6P1/6K1/8,white pieces closer to the camera
game5_frame_028852_black_middle.png,8/6R1/5rB1/k4p2/P1p5/6P1/6K1/8,black pieces closer to the camera
game5_frame_028852_white_middle.png,8/6R1/5rB1/k4p2/P1p5/6P1/6K1/8,white pieces closer to the camera
game5_frame_029860_black_middle.png,4B3/6R1/5r2/k4p2/P1p5/6P1/6K1/8,black pieces closer to the camera
game5_frame_029860_white_middle.png,4B3/6R1/5r2/k4p2/P1p5/6P1/6K1/8,white pieces closer to the camera
game5_frame_029960_black_middle.png,4B3/6R1/5r2/k4p2/P7/2p3P1/6K1/8,black pieces closer to the camera
game5_frame_029960_white_middle.png,4B3/6R1/5r2/k4p2/P7/2p3P1/6K1/8,white pieces closer to the camera
game5_frame_030000_black_middle.png,4B3/2R5/5r2/k4p2/P7/2p3P1/6K1/8,black pieces closer to the camera
game5_frame_030000_white_middle.png,4B3/2R5/5r2/k4p2/P7/2p3P1/6K1/8,white pieces closer to the camera
game5_frame_030036_black_middle.png,4B3/2R5/5r2/5p2/Pk6/2p3P1/6K1/8,black pieces closer to the camera
game5_frame_030036_white_middle.png,4B3/2R5/5r2/5p2/Pk6/2p3P1/6K1/8,white pieces closer to the camera
game5_frame_031272_black_middle.png,4B3/2R5/5r2/5p2/Pk6/2p3P1/5K2/8,black pieces closer to the camera
game5_frame_031272_white_middle.png,4B3/2R5/5r2/5p2/Pk6/2p3P1/5K2/8,white pieces closer to the camera
game5_frame_031428_black_middle.png,4B3/2R5/5r2/5p2/P7/1kp3P1/5K2/8,black pieces closer to the camera
game5_frame_031428_white_middle.png,4B3/2R5/5r2/5p2/P7/1kp3P1/5K2/8,white pieces closer to the camera
game5_frame_031960_black_middle.png,8/2R5/5r2/1B3p2/P7/1kp3P1/5K2/8,black pieces closer to the camera
game5_frame_031960_white_middle.png,8/2R5/5r2/1B3p2/P7/1kp3P1/5K2/8,white pieces closer to the camera
game5_frame_032060_black_middle.png,8/2R5/3r4/1B3p2/P7/1kp3P1/5K2/8,black pieces closer to the camera
game5_frame_032060_white_middle.png,8/2R5/3r4/1B3p2/P7/1kp3P1/5K2/8,white pieces closer to the camera
game5_frame_032120_black_middle.png,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8,black pieces closer to the camera
game5_frame_032120_white_middle.png,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8,white pieces closer to the camera
game5_frame_032488_black_middle.png,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8,black pieces closer to the camera
game5_frame_032488_white_middle.png,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8,white pieces closer to the camera
game5_frame_032852_black_middle.png,8/2R5/4r3/1B3p2/P2K4/1kp3P1/8/8,black pieces closer to the camera
game5_frame_032852_white_middle.png,8/2R5/4r3/1B3p2/P2K4/1kp3P1/8/8,white pieces closer to the camera
game5_frame_032988_black_middle.png,8/2R5/3r4/1B3p2/P2K4/1kp3P1/8/8,black pieces closer to the camera
game5_frame_032988_white_middle.png,8/2R5/3r4/1B3p2/P2K4/1kp3P1/8/8,white pieces closer to the camera
game5_frame_033260_black_middle.png,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8,black pieces closer to the camera
game5_frame_033260_white_middle.png,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8,white pieces closer to the camera
game5_frame_033416_black_middle.png,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8,black pieces closer to the camera
game5_frame_033416_white_middle.png,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8,white pieces closer to the camera
game5_frame_033636_black_middle.png,8/2R5/4r3/1B3p2/P7/1kp2KP1/8/8,black pieces closer to the camera
game5_frame_033636_white_middle.png,8/2R5/4r3/1B3p2/P7/1kp2KP1/8/8,white pieces closer to the camera
